"","observ","barrio","calle","altura","institu1","institu3","distanci","edpub","estserv","banco","totrob","mes","totrob2","category","month","month.label"
"4220",422,"Belgrano","3 de Febrero","a2400",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"4221",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,4,0,4,4,"April"
"4222",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,5,0,4,5,"May"
"4223",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,6,0,4,6,"June"
"4224",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"4225",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,8,0,4,9,"August"
"4226",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,9,0,4,10,"September"
"4227",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,10,0,4,11,"October"
"4228",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,11,0,4,12,"November"
"4229",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,12,0,4,13,"December"
"4230",423,"Belgrano","3 de Febrero","a2500",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"4231",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0.5,4,0.5,4,4,"April"
"4232",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0.5,5,0.5,4,5,"May"
"4233",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0,6,0,4,6,"June"
"4234",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"4235",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0,8,0,4,9,"August"
"4236",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0.5,9,0.5,4,10,"September"
"4237",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0,10,0,4,11,"October"
"4238",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0.25,11,0.25,4,12,"November"
"4239",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0,12,0,4,13,"December"
"4240",424,"Belgrano","Zavalia","a2000",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"4241",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0.5,4,0.5,4,4,"April"
"4242",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0.25,5,0.25,4,5,"May"
"4243",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0,6,0,4,6,"June"
"4244",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"4245",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,1,8,1,4,9,"August"
"4246",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0.5,9,0.5,4,10,"September"
"4247",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0,10,0,4,11,"October"
"4248",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0,11,0,4,12,"November"
"4249",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0,12,0,4,13,"December"
"4250",425,"Belgrano","Zavalia","a2100",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"4251",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,1,4,1,3,4,"April"
"4252",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0.25,5,0.25,3,5,"May"
"4253",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,6,0,3,6,"June"
"4254",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4255",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,8,0,3,9,"August"
"4256",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,9,0,3,10,"September"
"4257",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,10,0,3,11,"October"
"4258",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,11,0,3,12,"November"
"4259",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,12,0,3,13,"December"
"4260",426,"Belgrano","11 de Septiembre","a1100",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"4261",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,4,0,3,4,"April"
"4262",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0.25,5,0.25,3,5,"May"
"4263",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,6,0,3,6,"June"
"4264",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4265",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,8,0,3,9,"August"
"4266",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,1,9,1,3,10,"September"
"4267",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,10,0,3,11,"October"
"4268",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,11,0,3,12,"November"
"4269",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,12,0,3,13,"December"
"4270",427,"Belgrano","11 de Septiembre","a1200",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"4271",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,4,0,3,4,"April"
"4272",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,5,0,3,5,"May"
"4273",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,6,0,3,6,"June"
"4274",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,7,0,3,7,"July (1-17)"
"4275",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,8,0,3,9,"August"
"4276",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0.25,9,0.25,3,10,"September"
"4277",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,10,0,3,11,"October"
"4278",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0.25,11,0.25,3,12,"November"
"4279",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,12,0,3,13,"December"
"4280",428,"Belgrano","11 de Septiembre","a1300",0,0,2,1,0,0,0,73,0,3,8,"July (18-31)"
"4281",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,4,0,3,4,"April"
"4282",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,5,0,3,5,"May"
"4283",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,6,0,3,6,"June"
"4284",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,7,0,3,7,"July (1-17)"
"4285",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,1,8,1,3,9,"August"
"4286",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0.25,9,0.25,3,10,"September"
"4287",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,10,0,3,11,"October"
"4288",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0.25,11,0.25,3,12,"November"
"4289",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,12,0,3,13,"December"
"4290",429,"Belgrano","11 de Septiembre","a1400",0,0,2,1,0,0,0,73,0,3,8,"July (18-31)"
"4291",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,4,0,2,4,"April"
"4292",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,5,0,2,5,"May"
"4293",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,6,0,2,6,"June"
"4294",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,1,7,1,2,7,"July (1-17)"
"4295",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,8,0,2,9,"August"
"4296",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,9,0,2,10,"September"
"4297",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,10,0,2,11,"October"
"4298",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,11,0,2,12,"November"
"4299",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,12,0,2,13,"December"
"4300",430,"Belgrano","11 de Septiembre","a1500",0,1,1,0,0,1,0,73,0,2,8,"July (18-31)"
"4301",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,4,0,1,4,"April"
"4302",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,5,0,1,5,"May"
"4303",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,1,6,1,1,6,"June"
"4304",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,7,0,1,7,"July (1-17)"
"4305",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,8,0,1,9,"August"
"4306",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,9,0,1,10,"September"
"4307",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,10,0,1,11,"October"
"4308",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,11,0,1,12,"November"
"4309",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0,12,0,1,13,"December"
"4310",431,"Belgrano","11 de Septiembre","a1600",1,1,0,0,0,0,0.25,73,0.25,1,8,"July (18-31)"
"4311",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,4,0,2,4,"April"
"4312",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,5,0,2,5,"May"
"4313",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,6,0,2,6,"June"
"4314",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"4315",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,1.25,8,1.25,2,9,"August"
"4316",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,9,0,2,10,"September"
"4317",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,10,0,2,11,"October"
"4318",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,11,0,2,12,"November"
"4319",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0,12,0,2,13,"December"
"4320",432,"Belgrano","11 de Septiembre","a1700",0,1,1,0,0,0,0.25,73,0.25,2,8,"July (18-31)"
"4321",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,4,0,3,4,"April"
"4322",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,5,0,3,5,"May"
"4323",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,6,0,3,6,"June"
"4324",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4325",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0.25,8,0.25,3,9,"August"
"4326",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,9,0,3,10,"September"
"4327",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,10,0,3,11,"October"
"4328",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,11,0,3,12,"November"
"4329",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0,12,0,3,13,"December"
"4330",433,"Belgrano","11 de Septiembre","a1800",0,0,2,0,0,0,0.25,73,0.25,3,8,"July (18-31)"
"4331",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0.25,4,0.25,4,4,"April"
"4332",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0.25,5,0.25,4,5,"May"
"4333",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0,6,0,4,6,"June"
"4334",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"4335",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0,8,0,4,9,"August"
"4336",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0,9,0,4,10,"September"
"4337",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0,10,0,4,11,"October"
"4338",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0.25,11,0.25,4,12,"November"
"4339",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0,12,0,4,13,"December"
"4340",434,"Belgrano","11 de Septiembre","a1900",0,0,3,0,0,0,0.25,73,0.25,4,8,"July (18-31)"
"4341",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,4,0,4,4,"April"
"4342",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,5,0,4,5,"May"
"4343",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,6,0,4,6,"June"
"4344",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,7,0,4,7,"July (1-17)"
"4345",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,8,0,4,9,"August"
"4346",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0.25,9,0.25,4,10,"September"
"4347",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,10,0,4,11,"October"
"4348",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,11,0,4,12,"November"
"4349",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,12,0,4,13,"December"
"4350",435,"Belgrano","11 de Septiembre","a2100",0,0,5,1,0,0,0,73,0,4,8,"July (18-31)"
"4351",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,4,0,4,4,"April"
"4352",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,5,0,4,5,"May"
"4353",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,1,6,1,4,6,"June"
"4354",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"4355",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,8,0,4,9,"August"
"4356",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0.25,9,0.25,4,10,"September"
"4357",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,10,0,4,11,"October"
"4358",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,11,0,4,12,"November"
"4359",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0.25,12,0.25,4,13,"December"
"4360",436,"Belgrano","11 de Septiembre","a2200",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"4361",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,4,0,4,4,"April"
"4362",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,5,0,4,5,"May"
"4363",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,6,0,4,6,"June"
"4364",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"4365",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,8,0,4,9,"August"
"4366",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,9,0,4,10,"September"
"4367",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,10,0,4,11,"October"
"4368",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,11,0,4,12,"November"
"4369",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0.25,12,0.25,4,13,"December"
"4370",437,"Belgrano","Tunez","a2300",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"4371",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,4,0,3,4,"April"
"4372",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,5,0,3,5,"May"
"4373",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,6,0,3,6,"June"
"4374",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4375",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,8,0,3,9,"August"
"4376",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,9,0,3,10,"September"
"4377",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0.25,10,0.25,3,11,"October"
"4378",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,11,0,3,12,"November"
"4379",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,12,0,3,13,"December"
"4380",438,"Belgrano","Virrey Vertiz","a1600",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"4381",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,4,0,3,4,"April"
"4382",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,5,0,3,5,"May"
"4383",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"4384",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4385",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,8,0,3,9,"August"
"4386",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,9,0,3,10,"September"
"4387",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,10,0,3,11,"October"
"4388",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,11,0,3,12,"November"
"4389",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"4390",439,"Belgrano","Virrey Vertiz","a1700",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"4391",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,4,0,4,4,"April"
"4392",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,5,0,4,5,"May"
"4393",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0.25,6,0.25,4,6,"June"
"4394",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"4395",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,8,0,4,9,"August"
"4396",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,9,0,4,10,"September"
"4397",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,10,0,4,11,"October"
"4398",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,11,0,4,12,"November"
"4399",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,12,0,4,13,"December"
"4400",440,"Belgrano","Virrey Vertiz","a1800",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"4401",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,4,0,4,4,"April"
"4402",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,5,0,4,5,"May"
"4403",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,6,0,4,6,"June"
"4404",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"4405",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,8,0,4,9,"August"
"4406",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,9,0,4,10,"September"
"4407",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,10,0,4,11,"October"
"4408",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0.25,11,0.25,4,12,"November"
"4409",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,12,0,4,13,"December"
"4410",441,"Belgrano","Virrey Vertiz","a1900",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"4411",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,4,0,4,4,"April"
"4412",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,5,0,4,5,"May"
"4413",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,6,0,4,6,"June"
"4414",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,7,0,4,7,"July (1-17)"
"4415",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,8,0,4,9,"August"
"4416",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,9,0,4,10,"September"
"4417",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,10,0,4,11,"October"
"4418",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0.25,11,0.25,4,12,"November"
"4419",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,12,0,4,13,"December"
"4420",442,"Belgrano","Virrey Vertiz","a2000",0,0,5,0,0,0,0,73,0,4,8,"July (18-31)"
"4421",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0.25,4,0.25,1,4,"April"
"4422",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,5,0,1,5,"May"
"4423",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,6,0,1,6,"June"
"4424",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,7,0,1,7,"July (1-17)"
"4425",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,8,0,1,9,"August"
"4426",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0.25,9,0.25,1,10,"September"
"4427",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,10,0,1,11,"October"
"4428",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0.25,11,0.25,1,12,"November"
"4429",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,12,0,1,13,"December"
"4430",443,"Belgrano","Arribenos","a1200",1,1,0,1,0,0,0,73,0,1,8,"July (18-31)"
"4431",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,1,4,1,2,4,"April"
"4432",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0,5,0,2,5,"May"
"4433",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0,6,0,2,6,"June"
"4434",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"4435",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0,8,0,2,9,"August"
"4436",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0.5,9,0.5,2,10,"September"
"4437",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0,10,0,2,11,"October"
"4438",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"4439",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"4440",444,"Belgrano","Arribenos","a1400",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"4441",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,4,0,3,4,"April"
"4442",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,5,0,3,5,"May"
"4443",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,6,0,3,6,"June"
"4444",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4445",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,8,0,3,9,"August"
"4446",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"4447",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,10,0,3,11,"October"
"4448",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,11,0,3,12,"November"
"4449",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0.25,12,0.25,3,13,"December"
"4450",445,"Belgrano","Arribenos","a1500",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"4451",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,4,0,2,4,"April"
"4452",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,5,0,2,5,"May"
"4453",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,6,0,2,6,"June"
"4454",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"4455",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,8,0,2,9,"August"
"4456",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,9,0,2,10,"September"
"4457",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,10,0,2,11,"October"
"4458",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,11,0,2,12,"November"
"4459",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,12,0,2,13,"December"
"4460",446,"Belgrano","Arribenos","a1600",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"4461",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,4,0,2,4,"April"
"4462",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,5,0,2,5,"May"
"4463",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,6,0,2,6,"June"
"4464",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"4465",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,8,0,2,9,"August"
"4466",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,9,0,2,10,"September"
"4467",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,10,0,2,11,"October"
"4468",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,11,0,2,12,"November"
"4469",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,12,0,2,13,"December"
"4470",447,"Belgrano","Arribenos","a1700",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"4471",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,4,0,3,4,"April"
"4472",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0.25,5,0.25,3,5,"May"
"4473",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0.25,6,0.25,3,6,"June"
"4474",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"4475",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,8,0,3,9,"August"
"4476",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,9,0,3,10,"September"
"4477",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,10,0,3,11,"October"
"4478",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,11,0,3,12,"November"
"4479",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,12,0,3,13,"December"
"4480",448,"Belgrano","Villanueva","a1200",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"4481",449,"Belgrano","Villanueva","a1300",0,0,2,1,0,0,0,4,0,3,4,"April"
"4482",449,"Belgrano","Villanueva","a1300",0,0,2,1,0,0,0,5,0,3,5,"May"
"4483",449,"Belgrano","Villanueva","a1300",0,0,2,1,0,0,0.25,6,0.25,3,6,"June"
